trial_num,trial_id,datetime_start,datetime_complete,duration_sec,risk_per_trade,stop_loss_multiplier,take_profit_multiplier,tema_fast_period,tema_slow_period,fitness_sharpe,best_sharpe_so_far,train_sharpe,train_net_profit_pct,train_max_drawdown,train_win_rate,train_total_trades,test_sharpe,test_net_profit_pct,test_max_drawdown,test_win_rate,test_total_trades,train_test_gap_pct
1,18843,2026-01-14 17:56:28.901231,2026-01-14 17:56:28.901231,0.0,2.110522378631131,1.8136374817494807,3.962663838623344,15.0,31.0,0.13505427488585564,0.13505427488585564,0.24279851187220597,1.2340714788632192,-18.25413003260342,0.3519163763066202,287,-2.5683645228568155,-16.07537636909861,-22.81668413065413,0.3380281690140845,142,1157.8172423925905
2,18844,2026-01-14 17:56:29.762121,2026-01-14 17:56:29.762121,0.0,1.031716372886452,4.2108722747789615,3.8317860200814775,19.0,44.0,0.0001,0.13505427488585564,-2.3110814975879217,-14.129235006131289,-15.804900512078135,0.3706896551724138,232,,,,,,
3,18845,2026-01-14 17:56:29.909239,2026-01-14 17:56:29.909239,0.0,2.155427747239797,4.565719787365277,2.77083001541206,9.0,26.0,0.0001,0.13505427488585564,-2.2797916757508805,-26.449418274959974,-27.117335737072025,0.3722627737226277,411,,,,,,
4,18846,2026-01-14 17:56:30.001160,2026-01-14 17:56:30.001160,0.0,2.2358134684978737,3.4776331186315117,4.726907743554455,17.0,43.0,0.0001,0.13505427488585564,-2.8040231251335257,-38.8823287675857,-41.953966712801915,0.34285714285714286,245,,,,,,
5,18847,2026-01-14 17:56:30.405308,2026-01-14 17:56:30.405308,0.0,1.2969271858323652,4.676410223305629,3.2319180679044313,5.0,26.0,0.0001,0.13505427488585564,-2.481375121218165,-19.32322862127783,-20.88619534327578,0.34137291280148424,539,,,,,,
6,18848,2026-01-14 17:56:31.045815,2026-01-14 17:56:31.045815,0.0,1.6361611041140673,4.193146739858175,1.511790823692354,13.0,39.0,0.0001,0.13505427488585564,-1.1973640084893067,-9.852224803284303,-19.13736187427172,0.5457875457875457,273,,,,,,
7,18849,2026-01-14 17:56:31.321207,2026-01-14 17:56:31.321207,0.0,1.6607623250211367,4.666069459169163,2.2112097484061377,9.0,32.0,0.0001,0.13505427488585564,-2.894839299460751,-23.48044969001057,-23.90059753386321,0.3816793893129771,393,,,,,,
8,18850,2026-01-14 17:56:31.371617,2026-01-14 17:56:31.371617,0.0,2.669819124277072,4.714471599301623,2.9319033788982507,9.0,34.0,0.0001,0.13505427488585564,-2.773302209653515,-34.42154106775669,-35.37683133171405,0.33587786259541985,393,,,,,,
9,18851,2026-01-14 17:56:31.443551,2026-01-14 17:56:31.443551,0.0,1.905496773958488,4.010376446462806,3.4698403677406136,11.0,27.0,0.0001,0.13505427488585564,-3.01201725257537,-33.63805266088576,-34.46015126190252,0.353887399463807,373,,,,,,
10,18852,2026-01-14 17:56:31.685359,2026-01-14 17:56:31.685359,0.0,1.8157320310780953,4.02723575669013,3.5720423300206154,7.0,23.0,0.0001,0.13505427488585564,-1.764332221323368,-22.11841279324969,-23.223356769840407,0.35517970401691334,473,,,,,,
11,18853,2026-01-14 17:56:31.763182,2026-01-14 17:56:31.763182,0.0,2.2972570493828264,1.5926192018781686,4.033381228228,11.0,23.0,0.22691850898134255,0.22691850898134255,0.7480517993973841,11.6644565740591,-22.31422812590894,0.3368146214099217,383,-2.3755651159783824,-13.681673797685413,-15.261511794085546,0.3118279569892473,186,417.5669275700013
12,18854,2026-01-14 17:56:31.880052,2026-01-14 17:56:31.880052,0.0,2.9659191453600764,4.427963224602194,3.981800696555806,10.0,26.0,0.0001,0.22691850898134255,-1.8031288980290057,-28.125135560471552,-30.612784785557835,0.35368956743002544,393,,,,,,
13,18855,2026-01-14 17:56:32.029399,2026-01-14 17:56:32.029399,0.0,2.4365509844991085,2.8886920553749915,3.83113770609361,9.0,42.0,0.0001,0.22691850898134255,-0.9724769729825051,-18.76664706088776,-31.631600843642936,0.34017595307917886,341,,,,,,
14,18856,2026-01-14 17:56:32.128615,2026-01-14 17:56:32.128615,0.0,2.294846478144434,3.6519806823576486,3.606994166773715,8.0,47.0,0.0001,0.22691850898134255,-0.8615440212446948,-14.061553620463163,-25.728977928949494,0.3507246376811594,345,,,,,,
15,18857,2026-01-14 17:56:32.652583,2026-01-14 17:56:32.652583,0.0,2.5975973020986647,3.132345702492204,2.978590602274342,20.0,42.0,0.0001,0.22691850898134255,-1.5208752115867752,-22.340366562566505,-23.060547904123517,0.38839285714285715,224,,,,,,
16,18858,2026-01-14 17:56:32.787948,2026-01-14 17:56:32.787948,0.0,1.9615884475548928,2.021333589948985,3.1868521201421576,14.0,46.0,0.0001,0.22691850898134255,-0.7003358503568545,-12.400596557308623,-25.364157135287467,0.34980988593155893,263,,,,,,
17,18859,2026-01-14 17:56:32.860226,2026-01-14 17:56:32.860226,0.0,2.6642244454505493,2.1607014119307517,2.6740535205250158,18.0,34.0,0.0001,0.22691850898134255,-0.6182587600351158,-12.09150905752483,-25.470248516672957,0.36704119850187267,267,,,,,,
18,18860,2026-01-14 17:56:32.961891,2026-01-14 17:56:32.961891,0.0,2.393104855199503,4.469095061986641,2.1527274203227154,18.0,34.0,0.0001,0.22691850898134255,-2.0026555463068574,-23.57949229162663,-26.524034434296894,0.4232209737827715,267,,,,,,
