trial_num,best_sharpe,improvement_pct
1,0.0001,
2,0.0001,0.0
3,0.0001,0.0
4,0.0001,0.0
5,0.0001,0.0
6,0.0001,0.0
7,0.0001,0.0
8,0.0001,0.0
9,0.0637519291769265,63651.92917692649
10,0.0637519291769265,63651.92917692649
11,0.0637519291769265,63651.92917692649
12,0.0637519291769265,63651.92917692649
13,0.0637519291769265,63651.92917692649
14,0.0637519291769265,63651.92917692649
15,0.0637519291769265,63651.92917692649
16,0.0637519291769265,63651.92917692649
17,0.0637519291769265,63651.92917692649
18,0.0637519291769265,63651.92917692649
19,0.0637519291769265,63651.92917692649
20,0.0637519291769265,63651.92917692649
21,0.0637519291769265,63651.92917692649
22,0.0637519291769265,63651.92917692649
23,0.0637519291769265,63651.92917692649
24,0.0637519291769265,63651.92917692649
25,0.0637519291769265,63651.92917692649
26,0.0637519291769265,63651.92917692649
27,0.16886465647726467,168764.65647726468
28,0.16886465647726467,168764.65647726468
29,0.16886465647726467,168764.65647726468
30,0.16886465647726467,168764.65647726468
31,0.16886465647726467,168764.65647726468
32,0.16886465647726467,168764.65647726468
33,0.16886465647726467,168764.65647726468
34,0.16886465647726467,168764.65647726468
35,0.16886465647726467,168764.65647726468
36,0.16886465647726467,168764.65647726468
37,0.16886465647726467,168764.65647726468
38,0.16886465647726467,168764.65647726468
39,0.16886465647726467,168764.65647726468
40,0.16886465647726467,168764.65647726468
41,0.16886465647726467,168764.65647726468
42,0.16886465647726467,168764.65647726468
43,0.16886465647726467,168764.65647726468
44,0.16886465647726467,168764.65647726468
45,0.16886465647726467,168764.65647726468
46,0.16886465647726467,168764.65647726468
47,0.16886465647726467,168764.65647726468
48,0.16886465647726467,168764.65647726468
49,0.16886465647726467,168764.65647726468
50,0.16886465647726467,168764.65647726468
51,0.16886465647726467,168764.65647726468
52,0.16886465647726467,168764.65647726468
53,0.16886465647726467,168764.65647726468
54,0.16886465647726467,168764.65647726468
55,0.16886465647726467,168764.65647726468
56,0.16886465647726467,168764.65647726468
57,0.16886465647726467,168764.65647726468
58,0.16886465647726467,168764.65647726468
59,0.16886465647726467,168764.65647726468
60,0.16886465647726467,168764.65647726468
61,0.16886465647726467,168764.65647726468
62,0.16886465647726467,168764.65647726468
63,0.16886465647726467,168764.65647726468
64,0.16886465647726467,168764.65647726468
65,0.16886465647726467,168764.65647726468
66,0.16886465647726467,168764.65647726468
67,0.16886465647726467,168764.65647726468
68,0.16886465647726467,168764.65647726468
69,0.16886465647726467,168764.65647726468
70,0.16886465647726467,168764.65647726468
71,0.16886465647726467,168764.65647726468
72,0.16886465647726467,168764.65647726468
73,0.16886465647726467,168764.65647726468
74,0.16886465647726467,168764.65647726468
75,0.16886465647726467,168764.65647726468
76,0.16886465647726467,168764.65647726468
77,0.16886465647726467,168764.65647726468
78,0.16886465647726467,168764.65647726468
79,0.16886465647726467,168764.65647726468
80,0.16886465647726467,168764.65647726468
81,0.16886465647726467,168764.65647726468
82,0.16886465647726467,168764.65647726468
83,0.16886465647726467,168764.65647726468
84,0.16886465647726467,168764.65647726468
85,0.16886465647726467,168764.65647726468
86,0.16886465647726467,168764.65647726468
87,0.16886465647726467,168764.65647726468
88,0.16886465647726467,168764.65647726468
89,0.16886465647726467,168764.65647726468
90,0.16886465647726467,168764.65647726468
91,0.16886465647726467,168764.65647726468
92,0.16886465647726467,168764.65647726468
93,0.16886465647726467,168764.65647726468
94,0.16886465647726467,168764.65647726468
95,0.16886465647726467,168764.65647726468
96,0.16886465647726467,168764.65647726468
97,0.16886465647726467,168764.65647726468
98,0.16886465647726467,168764.65647726468
99,0.16886465647726467,168764.65647726468
100,0.16886465647726467,168764.65647726468
101,0.16886465647726467,168764.65647726468
102,0.16886465647726467,168764.65647726468
103,0.16886465647726467,168764.65647726468
104,0.16886465647726467,168764.65647726468
105,0.16886465647726467,168764.65647726468
106,0.16886465647726467,168764.65647726468
107,0.16886465647726467,168764.65647726468
108,0.16886465647726467,168764.65647726468
109,0.16886465647726467,168764.65647726468
110,0.16886465647726467,168764.65647726468
111,0.16886465647726467,168764.65647726468
112,0.16886465647726467,168764.65647726468
113,0.16886465647726467,168764.65647726468
114,0.16886465647726467,168764.65647726468
115,0.16886465647726467,168764.65647726468
116,0.16886465647726467,168764.65647726468
117,0.16886465647726467,168764.65647726468
118,0.16886465647726467,168764.65647726468
