trial_num,best_sharpe,improvement_pct
1,0.0001,
2,0.2832915678560496,283191.5678560496
3,0.2832915678560496,283191.5678560496
4,0.2832915678560496,283191.5678560496
5,0.2832915678560496,283191.5678560496
6,0.2832915678560496,283191.5678560496
7,0.2832915678560496,283191.5678560496
8,0.2832915678560496,283191.5678560496
9,0.2832915678560496,283191.5678560496
10,0.2832915678560496,283191.5678560496
11,0.2832915678560496,283191.5678560496
12,0.2832915678560496,283191.5678560496
13,0.2832915678560496,283191.5678560496
14,0.2832915678560496,283191.5678560496
15,0.2832915678560496,283191.5678560496
16,0.2832915678560496,283191.5678560496
17,0.2832915678560496,283191.5678560496
18,0.2832915678560496,283191.5678560496
19,0.2832915678560496,283191.5678560496
20,0.2832915678560496,283191.5678560496
21,0.2832915678560496,283191.5678560496
22,0.2832915678560496,283191.5678560496
23,0.2832915678560496,283191.5678560496
24,0.2832915678560496,283191.5678560496
25,0.2832915678560496,283191.5678560496
26,0.2832915678560496,283191.5678560496
27,0.2832915678560496,283191.5678560496
28,0.2832915678560496,283191.5678560496
29,0.2832915678560496,283191.5678560496
30,0.2832915678560496,283191.5678560496
31,0.2832915678560496,283191.5678560496
32,0.2832915678560496,283191.5678560496
33,0.2832915678560496,283191.5678560496
34,0.2832915678560496,283191.5678560496
35,0.2832915678560496,283191.5678560496
36,0.2832915678560496,283191.5678560496
37,0.2832915678560496,283191.5678560496
38,0.2832915678560496,283191.5678560496
39,0.2832915678560496,283191.5678560496
40,0.2832915678560496,283191.5678560496
41,0.2832915678560496,283191.5678560496
42,0.2832915678560496,283191.5678560496
43,0.2832915678560496,283191.5678560496
44,0.2832915678560496,283191.5678560496
45,0.2832915678560496,283191.5678560496
46,0.2832915678560496,283191.5678560496
47,0.2832915678560496,283191.5678560496
48,0.2832915678560496,283191.5678560496
49,0.2832915678560496,283191.5678560496
50,0.2832915678560496,283191.5678560496
51,0.2832915678560496,283191.5678560496
52,0.2832915678560496,283191.5678560496
53,0.2832915678560496,283191.5678560496
54,0.2832915678560496,283191.5678560496
55,0.2832915678560496,283191.5678560496
56,0.2832915678560496,283191.5678560496
57,0.2832915678560496,283191.5678560496
58,0.2832915678560496,283191.5678560496
59,0.2832915678560496,283191.5678560496
60,0.2832915678560496,283191.5678560496
61,0.2832915678560496,283191.5678560496
62,0.2832915678560496,283191.5678560496
63,0.2832915678560496,283191.5678560496
64,0.2832915678560496,283191.5678560496
65,0.2832915678560496,283191.5678560496
66,0.2832915678560496,283191.5678560496
67,0.2832915678560496,283191.5678560496
68,0.2832915678560496,283191.5678560496
69,0.2832915678560496,283191.5678560496
70,0.2832915678560496,283191.5678560496
71,0.2832915678560496,283191.5678560496
72,0.2832915678560496,283191.5678560496
73,0.2832915678560496,283191.5678560496
74,0.2832915678560496,283191.5678560496
75,0.2832915678560496,283191.5678560496
76,0.2832915678560496,283191.5678560496
77,0.2832915678560496,283191.5678560496
78,0.2832915678560496,283191.5678560496
79,0.2832915678560496,283191.5678560496
80,0.2832915678560496,283191.5678560496
81,0.2832915678560496,283191.5678560496
82,0.2832915678560496,283191.5678560496
83,0.2832915678560496,283191.5678560496
84,0.2832915678560496,283191.5678560496
85,0.2832915678560496,283191.5678560496
86,0.2832915678560496,283191.5678560496
87,0.2832915678560496,283191.5678560496
88,0.2832915678560496,283191.5678560496
89,0.2832915678560496,283191.5678560496
90,0.2832915678560496,283191.5678560496
91,0.2832915678560496,283191.5678560496
92,0.2832915678560496,283191.5678560496
93,0.2832915678560496,283191.5678560496
94,0.2832915678560496,283191.5678560496
95,0.2832915678560496,283191.5678560496
96,0.2832915678560496,283191.5678560496
97,0.2832915678560496,283191.5678560496
98,0.2832915678560496,283191.5678560496
99,0.2832915678560496,283191.5678560496
100,0.2832915678560496,283191.5678560496
101,0.2832915678560496,283191.5678560496
102,0.2832915678560496,283191.5678560496
103,0.2832915678560496,283191.5678560496
104,0.2832915678560496,283191.5678560496
105,0.2832915678560496,283191.5678560496
106,0.2832915678560496,283191.5678560496
107,0.2832915678560496,283191.5678560496
108,0.2832915678560496,283191.5678560496
109,0.2832915678560496,283191.5678560496
110,0.2832915678560496,283191.5678560496
111,0.2832915678560496,283191.5678560496
