trial_num,trial_id,datetime_start,datetime_complete,duration_sec,risk_per_trade,stop_loss_multiplier,take_profit_multiplier,tema_fast_period,tema_slow_period,fitness_sharpe,best_sharpe_so_far,train_sharpe,train_net_profit_pct,train_max_drawdown,train_win_rate,train_total_trades,test_sharpe,test_net_profit_pct,test_max_drawdown,test_win_rate,test_total_trades,train_test_gap_pct
1,24243,2026-01-15 23:12:31.097091,2026-01-15 23:12:31.097091,0.0,1.2309195237486954,4.769795564891284,1.8251860173475685,19.0,31.0,0.45836128431332174,0.45836128431332174,2.0209870637232696,11.651091420118078,-5.912687194960586,0.562753036437247,247,-2.7417503259443774,-8.336355351470996,-11.018220696409365,0.464,125,235.66392260291087
2,24244,2026-01-15 23:12:31.301691,2026-01-15 23:12:31.301691,0.0,2.211714056539275,3.794751983993592,3.03149311199501,7.0,44.0,0.24340205959429015,0.45836128431332174,0.8387113277685959,10.407482099771514,-12.392436318143286,0.3871866295264624,359,-1.451502765127819,-12.373444900474292,-18.715148543323068,0.3430232558139535,172,273.0634506856565
3,24245,2026-01-15 23:12:31.379308,2026-01-15 23:12:31.379308,0.0,2.782760475774461,4.669130994570691,2.2002755909110587,19.0,48.0,0.19528473988652817,0.45836128431332174,0.574066069375905,6.134956352572178,-20.429521799881677,0.5071090047393365,211,-1.4724366528104749,-10.823792605341815,-18.378323362672212,0.5,104,356.49254177506646
4,24246,2026-01-15 23:12:31.421217,2026-01-15 23:12:31.421217,0.0,1.7907646435687261,2.5723324337989775,2.231198835995681,11.0,39.0,0.3679290414270641,0.45836128431332174,1.523609727848853,22.86841072891787,-17.13770359821829,0.4592833876221498,307,-1.3422821744171343,-11.806455594394011,-18.769029428261142,0.41216216216216217,148,188.0988188695979
5,24247,2026-01-15 23:12:31.498009,2026-01-15 23:12:31.498009,0.0,2.4932933830045947,1.66299945945558,2.3513816550228115,15.0,48.0,0.3026223100377014,0.45836128431332174,1.1644227052073577,22.985443987694175,-22.99679409502219,0.4222222222222222,225,-1.9646346265033934,-18.495407565723816,-27.839413519703427,0.4166666666666667,120,268.7217724042521
6,24248,2026-01-15 23:12:31.738890,2026-01-15 23:12:31.738890,0.0,1.4851643754635395,1.9112890536799658,1.9958406476153514,9.0,48.0,0.46397521453459717,0.46397521453459717,2.0518636799402845,30.825818540781384,-15.427100277251082,0.4750830564784053,301,-2.6415631100666217,-20.68952210374061,-27.273318671520364,0.37662337662337664,154,228.73969825049488
7,24249,2026-01-15 23:12:32.192634,2026-01-15 23:12:32.192634,0.0,1.1828085481270998,1.735025022996194,4.498477459569612,12.0,38.0,0.16381157979590347,0.46397521453459717,0.40096368887746897,4.004707537911631,-17.21929287740698,0.3564356435643564,303,0.524849000492097,3.1470038370644238,-14.342944673823155,0.352112676056338,142,-30.896890429518752
8,24250,2026-01-15 23:12:32.524602,2026-01-15 23:12:32.524602,0.0,1.330484159159968,4.342736347262637,3.20180841684547,16.0,34.0,0.21145186910570357,0.46397521453459717,0.6629852800813696,4.660671365234098,-10.19237676635447,0.42585551330798477,263,-0.3796332951429807,-1.9791796286163794,-8.37361708384038,0.40625,128,157.2611951650552
9,24251,2026-01-15 23:12:32.637211,2026-01-15 23:12:32.637211,0.0,1.367847182088574,4.587958597466951,2.5941180475551895,6.0,25.0,0.5401043633041449,0.5401043633041449,2.4705739981727968,19.55223264631312,-4.735338424182556,0.42669584245076586,457,-1.02390191935968,-4.287024591857333,-9.007092932898896,0.39748953974895396,239,141.44388794332588
10,24252,2026-01-15 23:12:32.712410,2026-01-15 23:12:32.712410,0.0,2.92901028335159,1.8114327615143189,4.126615508918881,7.0,33.0,0.22887863844579626,0.5401043633041449,0.7588325114518794,14.629122880986605,-27.789270913461237,0.3493975903614458,415,-0.4912987600199033,-8.613179080410442,-25.35591849136497,0.36548223350253806,197,164.74403147011955
11,24253,2026-01-15 23:12:32.837321,2026-01-15 23:12:32.837321,0.0,1.7305060080082006,3.818566693819867,3.9245914587534028,10.0,35.0,0.2246309062119673,0.5401043633041449,0.7354699841658201,8.061896829821428,-13.374346167055373,0.3701492537313433,335,-0.542567968709615,-4.377792255060883,-12.35293005432313,0.3902439024390244,164,173.77159916662035
12,24254,2026-01-15 23:12:32.921584,2026-01-15 23:12:32.921584,0.0,2.282231996779829,3.4330758660811114,3.4380109911808336,15.0,46.0,0.22813751249463768,0.5401043633041449,0.7547563187205074,10.029630083502063,-15.97396365480187,0.4085106382978723,235,-0.3227855539177834,-4.494027584730853,-22.466956868099942,0.4180327868852459,122,142.76685678696697
13,24255,2026-01-15 23:12:32.986705,2026-01-15 23:12:32.986705,0.0,2.127946678986402,3.6004132416554913,2.7200708641647404,9.0,50.0,0.34482041565377225,0.5401043633041449,1.3965122860957473,18.585554026794124,-14.560218242971146,0.4074074074074074,297,-0.3061412751830364,-3.4051519415774014,-14.763715535119937,0.41216216216216217,148,121.92184617572686
14,24256,2026-01-15 23:12:33.066701,2026-01-15 23:12:33.066701,0.0,2.3350475397955064,4.939067701374957,3.3361083784315837,12.0,23.0,0.2230606659489827,0.5401043633041449,0.7268336627194049,8.26365530949754,-12.777783168674583,0.4028169014084507,355,-2.9864198596306015,-20.189922449962697,-24.06881393568098,0.3595505617977528,178,510.8807850832183
