trial_num,best_sharpe,improvement_pct
1,0.0001,
2,0.0001,0.0
3,0.0001,0.0
4,0.0001,0.0
5,0.0001,0.0
6,0.0001,0.0
7,0.0001,0.0
8,0.0001,0.0
9,0.0001,0.0
10,0.0001,0.0
11,0.0001,0.0
12,0.0001,0.0
13,0.0001,0.0
14,0.0001,0.0
15,0.0001,0.0
16,0.0001,0.0
17,0.0001,0.0
18,0.09410979405530626,94009.79405530625
19,0.09410979405530626,94009.79405530625
20,0.09410979405530626,94009.79405530625
21,0.09410979405530626,94009.79405530625
22,0.09410979405530626,94009.79405530625
23,0.09410979405530626,94009.79405530625
24,0.09410979405530626,94009.79405530625
25,0.09410979405530626,94009.79405530625
26,0.09410979405530626,94009.79405530625
27,0.09410979405530626,94009.79405530625
28,0.09410979405530626,94009.79405530625
29,0.09410979405530626,94009.79405530625
30,0.09410979405530626,94009.79405530625
31,0.09410979405530626,94009.79405530625
32,0.09410979405530626,94009.79405530625
33,0.09410979405530626,94009.79405530625
34,0.09410979405530626,94009.79405530625
35,0.09410979405530626,94009.79405530625
36,0.09410979405530626,94009.79405530625
37,0.09410979405530626,94009.79405530625
38,0.09410979405530626,94009.79405530625
39,0.09410979405530626,94009.79405530625
40,0.09410979405530626,94009.79405530625
41,0.09410979405530626,94009.79405530625
42,0.09410979405530626,94009.79405530625
43,0.09410979405530626,94009.79405530625
44,0.17202505700813275,171925.05700813278
45,0.17202505700813275,171925.05700813278
46,0.17202505700813275,171925.05700813278
47,0.17202505700813275,171925.05700813278
48,0.17202505700813275,171925.05700813278
49,0.17202505700813275,171925.05700813278
50,0.17202505700813275,171925.05700813278
51,0.17202505700813275,171925.05700813278
52,0.17202505700813275,171925.05700813278
53,0.17202505700813275,171925.05700813278
54,0.2157465207710978,215646.5207710978
55,0.2157465207710978,215646.5207710978
56,0.2157465207710978,215646.5207710978
57,0.2157465207710978,215646.5207710978
58,0.2157465207710978,215646.5207710978
59,0.2157465207710978,215646.5207710978
60,0.2157465207710978,215646.5207710978
61,0.2157465207710978,215646.5207710978
62,0.2157465207710978,215646.5207710978
63,0.2157465207710978,215646.5207710978
64,0.2157465207710978,215646.5207710978
65,0.2157465207710978,215646.5207710978
66,0.2157465207710978,215646.5207710978
67,0.2157465207710978,215646.5207710978
68,0.2157465207710978,215646.5207710978
69,0.2157465207710978,215646.5207710978
70,0.2157465207710978,215646.5207710978
71,0.2157465207710978,215646.5207710978
72,0.2157465207710978,215646.5207710978
73,0.2157465207710978,215646.5207710978
74,0.2157465207710978,215646.5207710978
75,0.2157465207710978,215646.5207710978
76,0.2157465207710978,215646.5207710978
77,0.2157465207710978,215646.5207710978
78,0.21607501455463257,215975.01455463257
79,0.21607501455463257,215975.01455463257
80,0.21607501455463257,215975.01455463257
81,0.21607501455463257,215975.01455463257
82,0.21607501455463257,215975.01455463257
83,0.21607501455463257,215975.01455463257
84,0.21607501455463257,215975.01455463257
85,0.21607501455463257,215975.01455463257
86,0.21607501455463257,215975.01455463257
87,0.21607501455463257,215975.01455463257
88,0.21607501455463257,215975.01455463257
89,0.21607501455463257,215975.01455463257
90,0.21607501455463257,215975.01455463257
91,0.21607501455463257,215975.01455463257
92,0.21607501455463257,215975.01455463257
93,0.21607501455463257,215975.01455463257
94,0.2647030284928895,264603.0284928895
95,0.2647030284928895,264603.0284928895
96,0.2647030284928895,264603.0284928895
97,0.2647030284928895,264603.0284928895
98,0.2647030284928895,264603.0284928895
99,0.2647030284928895,264603.0284928895
100,0.2647030284928895,264603.0284928895
101,0.2647030284928895,264603.0284928895
102,0.2647030284928895,264603.0284928895
103,0.2647030284928895,264603.0284928895
104,0.2647030284928895,264603.0284928895
105,0.2647030284928895,264603.0284928895
106,0.2647030284928895,264603.0284928895
107,0.2647030284928895,264603.0284928895
108,0.2647030284928895,264603.0284928895
109,0.2647030284928895,264603.0284928895
110,0.2647030284928895,264603.0284928895
111,0.2647030284928895,264603.0284928895
112,0.2647030284928895,264603.0284928895
113,0.2647030284928895,264603.0284928895
114,0.2647030284928895,264603.0284928895
115,0.2647030284928895,264603.0284928895
116,0.2647030284928895,264603.0284928895
117,0.2647030284928895,264603.0284928895
118,0.2647030284928895,264603.0284928895
119,0.2647030284928895,264603.0284928895
120,0.2647030284928895,264603.0284928895
121,0.2647030284928895,264603.0284928895
122,0.2647030284928895,264603.0284928895
