trial_num,best_sharpe,improvement_pct
1,0.0001,
2,0.0001,0.0
3,0.0001,0.0
4,0.0001,0.0
5,0.0001,0.0
6,0.0001,0.0
7,0.0001,0.0
8,0.13110557533791808,131005.5753379181
9,0.13110557533791808,131005.5753379181
10,0.13110557533791808,131005.5753379181
11,0.13110557533791808,131005.5753379181
12,0.13110557533791808,131005.5753379181
13,0.13110557533791808,131005.5753379181
14,0.1797278996286491,179627.89962864912
15,0.1797278996286491,179627.89962864912
16,0.1797278996286491,179627.89962864912
17,0.1797278996286491,179627.89962864912
18,0.1797278996286491,179627.89962864912
19,0.1797278996286491,179627.89962864912
20,0.1797278996286491,179627.89962864912
21,0.1797278996286491,179627.89962864912
22,0.1797278996286491,179627.89962864912
23,0.1797278996286491,179627.89962864912
24,0.1797278996286491,179627.89962864912
25,0.1797278996286491,179627.89962864912
26,0.1797278996286491,179627.89962864912
27,0.1797278996286491,179627.89962864912
28,0.1797278996286491,179627.89962864912
29,0.1797278996286491,179627.89962864912
30,0.1797278996286491,179627.89962864912
31,0.1797278996286491,179627.89962864912
32,0.1797278996286491,179627.89962864912
33,0.1797278996286491,179627.89962864912
34,0.1797278996286491,179627.89962864912
35,0.1797278996286491,179627.89962864912
36,0.1797278996286491,179627.89962864912
37,0.1797278996286491,179627.89962864912
38,0.1797278996286491,179627.89962864912
39,0.1797278996286491,179627.89962864912
40,0.1797278996286491,179627.89962864912
41,0.1797278996286491,179627.89962864912
42,0.2212939786090156,221193.97860901558
43,0.2212939786090156,221193.97860901558
44,0.2212939786090156,221193.97860901558
45,0.2212939786090156,221193.97860901558
46,0.2212939786090156,221193.97860901558
47,0.2212939786090156,221193.97860901558
48,0.2212939786090156,221193.97860901558
49,0.2212939786090156,221193.97860901558
50,0.2212939786090156,221193.97860901558
51,0.2212939786090156,221193.97860901558
52,0.2212939786090156,221193.97860901558
53,0.2212939786090156,221193.97860901558
54,0.2212939786090156,221193.97860901558
55,0.2212939786090156,221193.97860901558
56,0.2212939786090156,221193.97860901558
57,0.2212939786090156,221193.97860901558
58,0.2212939786090156,221193.97860901558
59,0.2212939786090156,221193.97860901558
60,0.2212939786090156,221193.97860901558
61,0.2212939786090156,221193.97860901558
62,0.2212939786090156,221193.97860901558
63,0.2212939786090156,221193.97860901558
64,0.22907984834667536,228979.84834667537
65,0.22907984834667536,228979.84834667537
66,0.22907984834667536,228979.84834667537
67,0.22907984834667536,228979.84834667537
68,0.22907984834667536,228979.84834667537
69,0.22907984834667536,228979.84834667537
70,0.22907984834667536,228979.84834667537
71,0.22907984834667536,228979.84834667537
72,0.22907984834667536,228979.84834667537
73,0.22907984834667536,228979.84834667537
74,0.22907984834667536,228979.84834667537
75,0.22907984834667536,228979.84834667537
76,0.22907984834667536,228979.84834667537
77,0.22907984834667536,228979.84834667537
78,0.22907984834667536,228979.84834667537
79,0.22907984834667536,228979.84834667537
80,0.22907984834667536,228979.84834667537
81,0.22907984834667536,228979.84834667537
82,0.22907984834667536,228979.84834667537
83,0.22907984834667536,228979.84834667537
84,0.22907984834667536,228979.84834667537
85,0.22907984834667536,228979.84834667537
86,0.22907984834667536,228979.84834667537
87,0.22907984834667536,228979.84834667537
88,0.22907984834667536,228979.84834667537
89,0.22907984834667536,228979.84834667537
90,0.22907984834667536,228979.84834667537
91,0.22907984834667536,228979.84834667537
92,0.22907984834667536,228979.84834667537
93,0.22907984834667536,228979.84834667537
94,0.24229752886574749,242197.52886574747
95,0.24229752886574749,242197.52886574747
96,0.24229752886574749,242197.52886574747
97,0.24229752886574749,242197.52886574747
98,0.24229752886574749,242197.52886574747
99,0.24229752886574749,242197.52886574747
100,0.24229752886574749,242197.52886574747
101,0.24229752886574749,242197.52886574747
102,0.24229752886574749,242197.52886574747
103,0.24229752886574749,242197.52886574747
104,0.24229752886574749,242197.52886574747
105,0.24229752886574749,242197.52886574747
106,0.26065291677195446,260552.91677195445
107,0.26065291677195446,260552.91677195445
108,0.26065291677195446,260552.91677195445
109,0.26065291677195446,260552.91677195445
110,0.26065291677195446,260552.91677195445
111,0.26065291677195446,260552.91677195445
112,0.26065291677195446,260552.91677195445
113,0.26065291677195446,260552.91677195445
114,0.26065291677195446,260552.91677195445
115,0.26065291677195446,260552.91677195445
116,0.26065291677195446,260552.91677195445
117,0.26065291677195446,260552.91677195445
118,0.26065291677195446,260552.91677195445
