trial_num,trial_id,datetime_start,datetime_complete,duration_sec,risk_per_trade,stop_loss_multiplier,take_profit_multiplier,tema_fast_period,tema_slow_period,fitness_sharpe,best_sharpe_so_far,train_sharpe,train_net_profit_pct,train_max_drawdown,train_win_rate,train_total_trades,test_sharpe,test_net_profit_pct,test_max_drawdown,test_win_rate,test_total_trades,train_test_gap_pct
834,18676,2026-01-14 17:43:44.592217,2026-01-14 17:43:45.624867,1.03265,2.688718630872312,1.5618816243053624,2.720245479134701,13.0,34.0,0.20892840360989887,0.39889793614401337,,,,,,,,,,,
835,18677,2026-01-14 17:43:44.677593,2026-01-14 17:43:44.677593,0.0,2.6737928707766776,1.765105655385689,2.278667720416693,10.0,34.0,0.0001,0.39889793614401337,-1.3851078401839303,-22.754664177623255,-28.257200149370775,0.34417344173441733,369,,,,,,
836,18678,2026-01-14 17:43:44.707703,2026-01-14 17:43:45.814609,1.106906,2.694337230156485,1.5014827106206694,2.5635778846500457,13.0,36.0,0.319371577171754,0.39889793614401337,,,,,,,,,,,
837,18679,2026-01-14 17:43:44.811014,2026-01-14 17:43:44.811014,0.0,2.6667057966854286,1.7510289463301019,2.5588303399345738,11.0,34.0,0.0001,0.39889793614401337,-0.5974667304055733,-11.962569368610716,-19.9599918947866,0.3465045592705167,329,,,,,,
838,18680,2026-01-14 17:43:44.836266,2026-01-14 17:43:46.121086,1.28482,2.6865048453050333,1.5004385061518073,1.9779050242655016,13.0,36.0,0.1161903396495181,0.39889793614401337,,,,,,,,,,,
839,18681,2026-01-14 17:43:44.916759,2026-01-14 17:43:44.916759,0.0,2.6855059526166145,1.563259409887528,4.971096300189503,13.0,34.0,0.0001,0.39889793614401337,-0.5716964834636654,-13.058963678983126,-24.54072701656611,0.31958762886597936,291,,,,,,
840,18682,2026-01-14 17:43:44.962021,2026-01-14 17:43:46.246335,1.284314,2.5877798436582684,1.5692137818565766,2.5779769600063935,15.0,36.0,0.19143858638708267,0.39889793614401337,,,,,,,,,,,
841,18683,2026-01-14 17:43:45.608476,2026-01-14 17:43:45.608476,0.0,2.688718630872312,1.5618816243053624,2.720245479134701,13.0,34.0,0.20892840360989887,0.39889793614401337,0.6491062198544438,7.862963308883794,-17.894563799980702,0.36769759450171824,291,-3.145795336501894,-16.027388937831127,-20.425827101678962,0.3219178082191781,146,584.6349087838521
842,18684,2026-01-14 17:43:45.645005,2026-01-14 17:43:46.580062,0.935057,2.584854002514956,1.5090904899358213,2.6103137479869107,15.0,36.0,0.11232448177103019,0.39889793614401337,,,,,,,,,,,
843,18685,2026-01-14 17:43:45.786810,2026-01-14 17:43:45.786810,0.0,2.694337230156485,1.5014827106206694,2.5635778846500457,13.0,36.0,0.319371577171754,0.39889793614401337,1.2565436744446472,19.194103380674267,-21.835903208384355,0.37543859649122807,285,-2.73921892924668,-13.417161924199238,-19.86720729321173,0.31690140845070425,142,317.99631679792816
