trial_num,trial_id,datetime_start,datetime_complete,duration_sec,bb_period,bb_std_dev,ema_period,stoch_overbought,stoch_oversold,fitness_sharpe,best_sharpe_so_far,train_sharpe,train_net_profit_pct,train_max_drawdown,train_win_rate,train_total_trades,test_sharpe,test_net_profit_pct,test_max_drawdown,test_win_rate,test_total_trades,train_test_gap_pct
359,20201,2026-01-15 19:41:31.691304,2026-01-15 19:41:31.691304,0.0,31.0,2.3000723928970452,41.0,70.0,21.0,0.44283554683290355,0.5115899760924395,2.520361962866819,3.537729864081495,-1.1951766031111144,0.6097560975609756,41,-0.5965286330993923,-0.4805364438808897,-2.1465539224107433,0.48,25,123.66837152314673
360,20202,2026-01-15 19:41:31.743273,2026-01-15 19:41:34.709158,2.965885,30.0,2.4118836547626072,40.0,71.0,21.0,0.2671869084521941,0.5115899760924395,,,,,,,,,,,
361,20203,2026-01-15 19:41:32.577624,2026-01-15 19:41:32.577624,0.0,30.0,2.3162216309014103,41.0,71.0,21.0,0.3477324026452134,0.5115899760924395,1.9040861773965918,3.559464802230679,-1.5702401501274776,0.6410256410256411,39,-0.5252055385798452,-0.45228233848235405,-2.1084833793583835,0.52,25,127.5830760610817
362,20204,2026-01-15 19:41:32.692752,2026-01-15 19:41:35.746482,3.05373,32.0,2.4188562384950822,40.0,77.0,21.0,0.3493321269703119,0.5115899760924395,,,,,,,,,,,
363,20205,2026-01-15 19:41:33.237064,2026-01-15 19:41:33.237064,0.0,30.0,2.3089999841686577,40.0,71.0,21.0,0.2671869084521941,0.5115899760924395,1.3741568433887117,2.4447555093522184,-1.5702401501274776,0.6216216216216216,37,-0.5252055385798452,-0.45228233848235405,-2.1084833793583835,0.52,25,138.220203254577
364,20206,2026-01-15 19:41:33.299883,2026-01-15 19:41:35.627516,2.327633,32.0,2.426573118055222,42.0,77.0,21.0,0.0001,0.5115899760924395,,,,,,,,,,,
365,20207,2026-01-15 19:41:33.862515,2026-01-15 19:41:33.862515,0.0,30.0,2.2002512619718355,40.0,71.0,21.0,0.2671869084521941,0.5115899760924395,1.3741568433887117,2.4447555093522184,-1.5702401501274776,0.6216216216216216,37,-0.5252055385798452,-0.45228233848235405,-2.1084833793583835,0.52,25,138.220203254577
366,20208,2026-01-15 19:41:34.013916,2026-01-15 19:41:36.474218,2.460302,32.0,2.406757061617878,42.0,71.0,21.0,0.0001,0.5115899760924395,,,,,,,,,,,
367,20209,2026-01-15 19:41:34.694326,2026-01-15 19:41:34.694326,0.0,30.0,2.4118836547626072,40.0,71.0,21.0,0.2671869084521941,0.5115899760924395,1.3741568433887117,2.4447555093522184,-1.5702401501274776,0.6216216216216216,37,-0.5252055385798452,-0.45228233848235405,-2.1084833793583835,0.52,25,138.220203254577
368,20210,2026-01-15 19:41:34.724376,2026-01-15 19:41:37.127158,2.402782,32.0,2.2724659803532203,42.0,71.0,20.0,0.0001,0.5115899760924395,,,,,,,,,,,
369,20211,2026-01-15 19:41:35.611065,2026-01-15 19:41:35.611065,0.0,32.0,2.426573118055222,42.0,77.0,21.0,0.0001,0.5115899760924395,-0.5542803478893338,-1.2063610760220247,-3.6260918035017964,0.5806451612903226,31,,,,,,
370,20212,2026-01-15 19:41:35.638861,2026-01-15 19:41:38.196702,2.557841,32.0,2.2832254592051786,42.0,71.0,20.0,0.0001,0.5115899760924395,,,,,,,,,,,
371,20213,2026-01-15 19:41:35.722287,2026-01-15 19:41:35.722287,0.0,32.0,2.4188562384950822,40.0,77.0,21.0,0.3493321269703119,0.5115899760924395,2.155310141290805,2.5064375429862356,-0.7108846045524753,0.6071428571428571,28,-1.543652556146399,-1.1512599346957355,-2.019238745497265,0.5,18,171.62090163144285
372,20214,2026-01-15 19:41:35.773654,2026-01-15 19:41:38.445580,2.671926,33.0,2.3706164406893824,42.0,71.0,20.0,0.0001,0.5115899760924395,,,,,,,,,,,
373,20215,2026-01-15 19:41:36.405548,2026-01-15 19:41:36.405548,0.0,32.0,2.406757061617878,42.0,71.0,21.0,0.0001,0.5115899760924395,-0.2525278155896771,-0.5943759469426246,-3.7913938251948,0.5952380952380952,42,,,,,,
374,20216,2026-01-15 19:41:36.496484,2026-01-15 19:41:39.573891,3.077407,33.0,2.365693033308604,43.0,70.0,20.0,0.0785261987649097,0.5115899760924395,,,,,,,,,,,
375,20217,2026-01-15 19:41:37.084293,2026-01-15 19:41:37.084293,0.0,32.0,2.2724659803532203,42.0,71.0,20.0,0.0001,0.5115899760924395,-0.13182228378558827,-0.3322757890074933,-3.791394202438081,0.625,40,,,,,,
376,20218,2026-01-15 19:41:37.210926,2026-01-15 19:41:40.243700,3.032774,31.0,2.353885322844216,41.0,70.0,20.0,0.4680341355040546,0.5115899760924395,,,,,,,,,,,
377,20219,2026-01-15 19:41:38.140512,2026-01-15 19:41:38.140512,0.0,32.0,2.2832254592051786,42.0,71.0,20.0,0.0001,0.5115899760924395,-0.13182228378558827,-0.3322757890074933,-3.791394202438081,0.625,40,,,,,,
378,20220,2026-01-15 19:41:38.213675,2026-01-15 19:41:41.086921,2.873246,33.0,2.212871862774169,43.0,70.0,20.0,0.0785261987649097,0.5115899760924395,,,,,,,,,,,
379,20221,2026-01-15 19:41:38.408365,2026-01-15 19:41:38.408365,0.0,33.0,2.3706164406893824,42.0,71.0,20.0,0.0001,0.5115899760924395,-0.41391688369380253,-0.9282269941555623,-4.383201250099633,0.5853658536585366,41,,,,,,
380,20222,2026-01-15 19:41:38.460539,2026-01-15 19:41:41.189874,2.729335,31.0,2.2151611735170347,44.0,70.0,20.0,0.1240127540131835,0.5115899760924395,,,,,,,,,,,
381,20223,2026-01-15 19:41:39.554463,2026-01-15 19:41:39.554463,0.0,33.0,2.365693033308604,43.0,70.0,20.0,0.0785261987649097,0.5115899760924395,0.025593586461427082,0.005491354124917223,-4.4341654456706125,0.5909090909090909,44,-1.310599409780822,-1.1012782447078775,-2.518862646012998,0.46153846153846156,26,5220.811855564161
382,20224,2026-01-15 19:41:39.593275,2026-01-15 19:41:42.312103,2.718828,31.0,2.181242838372374,41.0,70.0,20.0,0.4680341355040546,0.5115899760924395,,,,,,,,,,,
383,20225,2026-01-15 19:41:40.225255,2026-01-15 19:41:40.225255,0.0,31.0,2.353885322844216,41.0,70.0,20.0,0.4680341355040546,0.5115899760924395,2.7358054272643715,3.810725488663906,-1.1951766920596962,0.6410256410256411,39,-0.5965286330993923,-0.4805364438808897,-2.1465539224107433,0.48,25,121.80449775976511
384,20226,2026-01-15 19:41:40.313925,2026-01-15 19:41:42.847607,2.533682,31.0,2.3517216016887508,41.0,70.0,19.0,0.4257061024373608,0.5115899760924395,,,,,,,,,,,
385,20227,2026-01-15 19:41:41.074157,2026-01-15 19:41:41.074157,0.0,33.0,2.212871862774169,43.0,70.0,20.0,0.0785261987649097,0.5115899760924395,0.025593586461427082,0.005491354124917223,-4.4341654456706125,0.5909090909090909,44,-1.310599409780822,-1.1012782447078775,-2.518862646012998,0.46153846153846156,26,5220.811855564161
386,20228,2026-01-15 19:41:41.107845,2026-01-15 19:41:43.795265,2.68742,31.0,2.3498646031658788,41.0,70.0,19.0,0.4257061024373608,0.5115899760924395,,,,,,,,,,,
387,20229,2026-01-15 19:41:41.176040,2026-01-15 19:41:41.176040,0.0,31.0,2.2151611735170347,44.0,70.0,20.0,0.1240127540131835,0.5115899760924395,0.3351188475574174,0.7255250106487838,-3.8808372618095777,0.627906976744186,43,-1.1419606653449483,-0.9499505887946867,-2.518862646012998,0.48,25,440.76288864931456
388,20230,2026-01-15 19:41:41.201190,2026-01-15 19:41:44.234288,3.033098,31.0,2.380916197366683,41.0,70.0,19.0,0.4257061024373608,0.5115899760924395,,,,,,,,,,,
389,20231,2026-01-15 19:41:42.298088,2026-01-15 19:41:42.298088,0.0,31.0,2.181242838372374,41.0,70.0,20.0,0.4680341355040546,0.5115899760924395,2.7358054272643715,3.810725488663906,-1.1951766920596962,0.6410256410256411,39,-0.5965286330993923,-0.4805364438808897,-2.1465539224107433,0.48,25,121.80449775976511
390,20232,2026-01-15 19:41:42.354488,2026-01-15 19:41:45.689388,3.3349,31.0,2.342963136034535,41.0,70.0,19.0,0.4257061024373608,0.5115899760924395,,,,,,,,,,,
391,20233,2026-01-15 19:41:42.830819,2026-01-15 19:41:42.830819,0.0,31.0,2.3517216016887508,41.0,70.0,19.0,0.4257061024373608,0.5115899760924395,2.5327466098046334,3.5020428067618874,-1.120221722162884,0.6285714285714286,35,-0.5965286330993923,-0.4805364438808897,-2.1465539224107433,0.48,25,123.55263770920244
392,20234,2026-01-15 19:41:42.863489,2026-01-15 19:41:46.150207,3.286718,31.0,2.175575816855485,41.0,70.0,21.0,0.44283554683290355,0.5115899760924395,,,,,,,,,,,
393,20235,2026-01-15 19:41:43.779530,2026-01-15 19:41:43.779530,0.0,31.0,2.3498646031658788,41.0,70.0,19.0,0.4257061024373608,0.5115899760924395,2.5327466098046334,3.5020428067618874,-1.120221722162884,0.6285714285714286,35,-0.5965286330993923,-0.4805364438808897,-2.1465539224107433,0.48,25,123.55263770920244
394,20236,2026-01-15 19:41:44.134843,2026-01-15 19:41:47.567104,3.432261,31.0,2.3368205977862053,40.0,70.0,21.0,0.3434665712452426,0.5115899760924395,,,,,,,,,,,
395,20237,2026-01-15 19:41:44.205450,2026-01-15 19:41:44.205450,0.0,31.0,2.380916197366683,41.0,70.0,19.0,0.4257061024373608,0.5115899760924395,2.5327466098046334,3.5020428067618874,-1.120221722162884,0.6285714285714286,35,-0.5965286330993923,-0.4805364438808897,-2.1465539224107433,0.48,25,123.55263770920244
396,20238,2026-01-15 19:41:44.253930,2026-01-15 19:41:47.675041,3.421111,30.0,2.1783882492452067,40.0,70.0,21.0,0.24292139039583358,0.5115899760924395,,,,,,,,,,,
397,20239,2026-01-15 19:41:45.654871,2026-01-15 19:41:45.654871,0.0,31.0,2.342963136034535,41.0,70.0,19.0,0.4257061024373608,0.5115899760924395,2.5327466098046334,3.5020428067618874,-1.120221722162884,0.6285714285714286,35,-0.5965286330993923,-0.4805364438808897,-2.1465539224107433,0.48,25,123.55263770920244
398,20240,2026-01-15 19:41:45.717380,2026-01-15 19:41:48.808611,3.091231,30.0,2.32448594099847,40.0,70.0,21.0,0.24292139039583358,0.5115899760924395,,,,,,,,,,,
399,20241,2026-01-15 19:41:46.131433,2026-01-15 19:41:46.131433,0.0,31.0,2.175575816855485,41.0,70.0,21.0,0.44283554683290355,0.5115899760924395,2.520361962866819,3.537729864081495,-1.1951766031111144,0.6097560975609756,41,-0.5965286330993923,-0.4805364438808897,-2.1465539224107433,0.48,25,123.66837152314673
400,20242,2026-01-15 19:41:46.168625,2026-01-15 19:41:49.223670,3.055045,30.0,2.3297644802899398,40.0,70.0,20.0,0.26071072265431644,0.5115899760924395,,,,,,,,,,,
401,20243,2026-01-15 19:41:47.525615,2026-01-15 19:41:47.525615,0.0,31.0,2.3368205977862053,40.0,70.0,21.0,0.3434665712452426,0.5115899760924395,1.8745938832481015,2.423254412902617,-1.1951766031111144,0.5897435897435898,39,-0.5965286330993923,-0.4805364438808897,-2.1465539224107433,0.48,25,131.8217528836587
402,20244,2026-01-15 19:41:47.612056,2026-01-15 19:41:50.821293,3.209237,30.0,2.145045708486129,40.0,71.0,20.0,0.2849795654986061,0.5115899760924395,,,,,,,,,,,
