trial_num,trial_id,datetime_start,datetime_complete,duration_sec,buy_threshold,rsi_period,sell_threshold,fitness_sharpe,best_sharpe_so_far,train_sharpe,train_net_profit_pct,train_max_drawdown,train_win_rate,train_total_trades,test_sharpe,test_net_profit_pct,test_max_drawdown,test_win_rate,test_total_trades,train_test_gap_pct
112,13817,2026-01-13 20:09:06.504558,2026-01-13 20:09:06.504558,0.0,28.0,15.0,62.0,0.0001,0.17011187877581233,,,,,,,,,,,
113,13818,2026-01-13 20:09:14.139579,2026-01-13 20:09:14.139579,0.0,24.0,24.0,85.0,0.0001,0.17011187877581233,,,,,,,,,,,
114,13819,2026-01-13 20:09:16.476541,2026-01-13 20:09:16.476541,0.0,29.0,25.0,77.0,0.0001,0.17011187877581233,,,,,,,,,,,
115,13820,2026-01-13 20:09:17.540562,2026-01-13 20:09:17.540562,0.0,31.0,8.0,78.0,0.0001,0.17011187877581233,,,,,,,,,,,
116,13821,2026-01-13 20:09:21.192295,2026-01-13 20:09:21.192295,0.0,45.0,28.0,70.0,0.09011706125328624,0.17011187877581233,,,,,,,,,,,
117,13822,2026-01-13 20:09:23.835115,2026-01-13 20:09:23.835115,0.0,25.0,17.0,60.0,0.0001,0.17011187877581233,,,,,,,,,,,
118,13823,2026-01-13 20:09:25.661456,2026-01-13 20:09:25.661456,0.0,27.0,23.0,77.0,0.0001,0.17011187877581233,,,,,,,,,,,
119,13824,2026-01-13 20:09:26.707170,2026-01-13 20:09:26.707170,0.0,32.0,29.0,64.0,0.0001,0.17011187877581233,,,,,,,,,,,
120,13825,2026-01-13 20:09:32.361702,2026-01-13 20:09:32.361702,0.0,22.0,10.0,81.0,0.0001,0.17011187877581233,,,,,,,,,,,
121,13826,2026-01-13 20:09:34.368816,2026-01-13 20:09:34.368816,0.0,26.0,18.0,70.0,0.0001,0.17011187877581233,,,,,,,,,,,
122,13827,2026-01-13 20:09:36.166834,2026-01-13 20:09:36.166834,0.0,27.0,17.0,62.0,0.0001,0.17011187877581233,,,,,,,,,,,
123,13828,2026-01-13 20:09:41.737827,2026-01-13 20:09:41.737827,0.0,30.0,22.0,82.0,0.0001,0.17011187877581233,,,,,,,,,,,
124,13829,2026-01-13 20:09:44.746929,2026-01-13 20:09:44.746929,0.0,29.0,26.0,74.0,0.0001,0.17011187877581233,,,,,,,,,,,
125,13830,2026-01-13 20:09:45.613734,2026-01-13 20:09:45.613734,0.0,29.0,29.0,79.0,0.0001,0.17011187877581233,,,,,,,,,,,
126,13831,2026-01-13 20:09:47.679235,2026-01-13 20:09:47.679235,0.0,30.0,21.0,70.0,0.0001,0.17011187877581233,,,,,,,,,,,
127,13832,2026-01-13 20:09:55.389387,2026-01-13 20:09:55.389387,0.0,23.0,28.0,77.0,0.0001,0.17011187877581233,,,,,,,,,,,
128,13833,2026-01-13 20:09:58.545731,2026-01-13 20:09:58.545731,0.0,25.0,23.0,84.0,0.0001,0.17011187877581233,,,,,,,,,,,
129,13834,2026-01-13 20:10:04.413409,2026-01-13 20:10:04.413409,0.0,42.0,11.0,74.0,0.0001,0.17011187877581233,,,,,,,,,,,
130,13835,2026-01-13 20:10:08.977079,2026-01-13 20:10:08.977079,0.0,45.0,18.0,83.0,0.13254559885000164,0.17011187877581233,,,,,,,,,,,
131,13836,2026-01-13 20:10:11.571245,2026-01-13 20:10:11.571245,0.0,37.0,23.0,75.0,0.0001,0.17011187877581233,,,,,,,,,,,
132,13837,2026-01-13 20:10:18.659870,2026-01-13 20:10:18.659870,0.0,25.0,10.0,67.0,0.0001,0.17011187877581233,,,,,,,,,,,
133,13838,2026-01-13 20:10:19.483190,2026-01-13 20:10:19.483190,0.0,44.0,15.0,69.0,0.0001,0.17011187877581233,,,,,,,,,,,
134,13839,2026-01-13 20:10:29.775562,2026-01-13 20:10:29.775562,0.0,38.0,19.0,76.0,0.0001,0.17011187877581233,,,,,,,,,,,
135,13840,2026-01-13 20:10:31.862438,2026-01-13 20:10:31.862438,0.0,40.0,10.0,79.0,0.0001,0.17011187877581233,,,,,,,,,,,
136,13841,2026-01-13 20:10:32.224689,2026-01-13 20:10:32.224689,0.0,37.0,23.0,67.0,0.0001,0.17011187877581233,,,,,,,,,,,
137,13842,2026-01-13 20:10:38.909613,2026-01-13 20:10:38.909613,0.0,38.0,27.0,81.0,0.0001,0.17011187877581233,,,,,,,,,,,
138,13843,2026-01-13 20:10:42.942898,2026-01-13 20:10:42.942898,0.0,22.0,20.0,69.0,0.0001,0.17011187877581233,,,,,,,,,,,
